UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
2789,L49968,L,300.3,309.6,9.3,1326,138.8583953,52.4,7276.179913,57,2986.8,0,No Failure
2790,H32203,H,300.3,309.5,9.2,1438,150.5870079,44,6625.828346,59,2596,0,No Failure
2791,L49970,L,300.4,309.6,9.2,1356,141.9999879,45.9,6517.799447,64,2937.6,0,No Failure
2792,H32205,H,300.4,309.6,9.2,1416,148.2831732,43.3,6420.661402,66,2857.8,0,No Failure
2793,L49972,L,300.4,309.7,9.3,1584,165.8760921,32.6,5407.560603,71,2314.6,0,No Failure
2794,L49973,L,300.3,309.6,9.3,1597,167.2374489,31.8,5318.150876,73,2321.4,0,No Failure
2795,L49974,L,300.4,309.6,9.2,1553,162.6297797,43.9,7139.447329,75,3292.5,0,No Failure
2796,M17655,M,300.3,309.5,9.2,1405,147.1312559,49.4,7268.284044,77,3803.8,0,No Failure
2797,L49976,L,300.2,309.5,9.3,1539,161.1637031,35.3,5689.07872,80,2824,0,No Failure
2798,M17657,M,300.3,309.6,9.3,1398,146.3982177,53.7,7861.584288,82,4403.4,0,No Failure
2799,L49978,L,300.3,309.6,9.3,1568,164.200576,39.6,6502.342811,85,3366,0,No Failure
2800,L49979,L,300.3,309.6,9.3,1404,147.0265362,44.6,6557.383514,87,3880.2,0,No Failure
2801,M17660,M,300.2,309.5,9.3,1500,157.0796327,45.7,7178.539213,89,4067.3,0,No Failure
2802,M17661,M,300.2,309.5,9.3,1642,171.9498379,28.8,4952.155332,92,2649.6,0,No Failure
2803,M17662,M,300.3,309.6,9.3,1509,158.0221105,46.6,7363.830348,95,4427,0,No Failure
2804,L49983,L,300.2,309.5,9.3,1343,140.6386311,50.2,7060.059283,98,4919.6,0,No Failure
2805,L49984,L,300.1,309.5,9.4,1450,151.8436449,40.1,6088.930161,100,4010,0,No Failure
2806,L49985,L,300,309.4,9.4,1460,152.8908425,43.5,6650.751648,102,4437,0,No Failure
2807,L49986,L,300,309.3,9.3,1364,142.837746,41.2,5884.915135,104,4284.8,0,No Failure
2808,M17667,M,299.9,309.3,9.4,1452,152.0530844,41.9,6371.024238,106,4441.4,0,No Failure
2809,L49988,L,299.9,309.3,9.4,1471,154.0427598,41.8,6438.987359,109,4556.2,0,No Failure
2810,L49989,L,299.9,309.2,9.3,1598,167.3421687,34.6,5790.039036,111,3840.6,0,No Failure
2811,L49990,L,299.8,309.1,9.3,1772,185.5634061,24.8,4601.972471,113,2802.4,0,No Failure
2812,L49991,L,299.9,309.2,9.3,1761,184.4114888,25.6,4720.934112,115,2944,0,No Failure
2813,M17672,M,300,309.3,9.3,1413,147.969014,40.7,6022.338869,117,4761.9,0,No Failure
2814,L49993,L,300,309.3,9.3,1887,197.6061779,22.6,4465.899621,120,2712,0,No Failure
2815,L49994,L,300,309.3,9.3,1395,146.0840584,56.5,8253.749299,122,6893,0,No Failure
2816,M17675,M,300.1,309.4,9.3,1569,164.3052958,31.6,5192.047347,124,3918.4,0,No Failure
2817,L49996,L,300.1,309.4,9.3,1434,150.1681288,47.3,7102.952494,127,6007.1,0,No Failure
2818,L49997,L,300.2,309.5,9.3,1417,148.387893,41.1,6098.742402,129,5301.9,0,No Failure
2819,L49998,L,300.2,309.5,9.3,1729,181.0604566,28.4,5142.116967,131,3720.4,0,No Failure
2820,L49999,L,300.2,309.5,9.3,1356,141.9999879,51.1,7256.199384,133,6796.3,0,No Failure
2821,L50000,L,300.2,309.5,9.3,1436,150.3775684,48.8,7338.425336,135,6588,0,No Failure
2822,M17681,M,300.3,309.6,9.3,1419,148.5973325,42.5,6315.386632,137,5822.5,0,No Failure
2823,L50002,L,300.3,309.6,9.3,1593,166.8185699,38.1,6355.787513,140,5334,0,No Failure
2824,M17683,M,300.3,309.5,9.2,1320,138.2300768,62.2,8597.910774,142,8832.4,0,No Failure
2825,M17684,M,300.3,309.5,9.2,1448,151.6342054,42.4,6429.29031,145,6148,0,No Failure
2826,L50005,L,300.3,309.4,9.1,1470,153.93804,33.5,5156.924341,148,4958,0,No Failure
2827,M17686,M,300.3,309.4,9.1,1612,168.8082453,33.1,5587.552918,150,4965,0,No Failure
2828,L50007,L,300.4,309.4,9,1412,147.8642942,51.6,7629.797582,153,7894.8,0,No Failure
2829,M17688,M,300.4,309.4,9,1875,196.3495408,23.9,4692.754026,155,3704.5,0,No Failure
2830,L50009,L,300.3,309.3,9,1612,168.8082453,36,6077.096829,158,5688,0,No Failure
2831,M17690,M,300.4,309.3,8.9,1411,147.7595745,41.6,6146.798298,160,6656,0,No Failure
2832,M17691,M,300.3,309.2,8.9,1490,156.0324351,47.9,7473.953643,163,7807.7,0,No Failure
2833,M17692,M,300.4,309.3,8.9,1467,153.6238808,40.3,6191.042395,166,6689.8,0,No Failure
2834,L50013,L,300.3,309.2,8.9,1807,189.2285975,26.4,4995.634974,169,4461.6,0,No Failure
2835,L50014,L,300.3,309.1,8.8,1368,143.256625,46,6589.80475,171,7866,0,No Failure
2836,L50015,L,300.3,309.2,8.9,1572,164.619455,32,5267.822562,173,5536,0,No Failure
2837,M17696,M,300.3,309.1,8.8,1458,152.681403,44.3,6763.786151,175,7752.5,0,No Failure
2838,L50017,L,300.3,309.1,8.8,1699,177.9188639,30.3,5390.941578,178,5393.4,0,No Failure
2839,L50018,L,300.3,309.3,9,1478,154.7757981,39.5,6113.644024,180,7110,0,No Failure
2840,M17699,M,300.4,309.4,9,1362,142.6283065,42.1,6004.651703,182,7662.2,0,No Failure
2841,H32254,H,300.4,309.4,9,1487,155.7182759,38.9,6057.440931,185,7196.5,0,No Failure
2842,L50021,L,300.3,309.4,9.1,1705,178.5471825,29.4,5249.287165,190,5586,0,No Failure
2843,L50022,L,300.3,309.3,9,1345,140.8480706,53.5,7535.371779,192,10272,0,No Failure
2844,L50023,L,300.3,309.2,8.9,1532,160.4306648,40.2,6449.312727,194,7798.8,0,No Failure
2845,L50024,L,300.3,309.2,8.9,1650,172.7875959,35.2,6082.123377,196,6899.2,0,No Failure
2846,L50025,L,300.3,309.2,8.9,1398,146.3982177,54.4,7964.063041,198,10771.2,0,No Failure
2847,L50026,L,300.3,309.2,8.9,1412,147.8642942,44.8,6624.320381,200,8960,0,No Failure
2848,L50027,L,300.4,309.3,8.9,1525,159.6976266,39.6,6324.026012,202,7999.2,0,No Failure
2849,M17708,M,300.3,309.3,9,1391,145.6651794,57.9,8434.013886,204,11811.6,0,No Failure
2850,L50029,L,300.4,309.3,8.9,1766,184.9350875,28.2,5215.169469,207,5837.4,0,No Failure
2851,L50030,L,300.4,309.3,8.9,1671,174.9867108,35,6124.534878,209,7315,0,No Failure
2852,L50031,L,300.5,309.3,8.8,1373,143.7802238,48.8,7016.47492,211,10296.8,0,No Failure
2853,M17712,M,300.5,309.4,8.9,1347,141.0575101,50.1,7066.981258,213,10671.3,0,No Failure
2854,M17713,M,300.5,309.3,8.8,1539,161.1637031,39.1,6301.500792,216,8445.6,0,No Failure
2855,L50034,L,300.5,309.3,8.8,1470,153.93804,40.8,6280.672033,219,8935.2,0,No Failure
2856,L50035,L,300.5,309.3,8.8,1528,160.0117858,37,5920.436075,221,8177,0,No Failure
2857,H32270,H,300.5,309.3,8.8,1471,154.0427598,45.2,6962.732742,223,10079.6,0,No Failure
2858,M17717,M,300.4,309.2,8.8,1528,160.0117858,37.2,5952.438433,228,8481.6,0,No Failure
2859,L50038,L,300.5,309.3,8.8,1417,148.387893,51.5,7641.97649,231,11896.5,1,Overstrain Failure
2860,L50039,L,300.6,309.4,8.8,1549,162.2109007,43.4,7039.95309,233,10112.2,0,No Failure
2861,H32274,H,300.6,309.4,8.8,1463,153.2050017,49.2,7537.686086,235,11562,0,No Failure
2862,L50041,L,300.7,309.5,8.8,1479,154.8805178,43.6,6752.790577,240,10464,0,No Failure
2863,L50042,L,300.6,309.5,8.9,1867,195.5117828,23,4496.771005,242,5566,0,No Failure
2864,L50043,L,300.6,309.4,8.8,1471,154.0427598,44.1,6793.285706,244,10760.4,0,No Failure
2865,H32278,H,300.6,309.4,8.8,1380,144.5132621,47.6,6878.831274,246,11709.6,1,Tool Wear Failure
2866,H32279,H,300.7,309.7,9,1623,169.9601626,32.7,5557.697316,0,0,0,No Failure
2867,L50046,L,300.8,309.7,8.9,1997,209.125351,20.7,4328.894765,5,103.5,0,No Failure
2868,H32281,H,300.7,309.6,8.9,1390,145.5604596,48.5,7059.682291,7,339.5,0,No Failure
2869,L50048,L,300.8,309.7,8.9,1418,148.4926128,46.6,6919.755755,12,559.2,0,No Failure
2870,L50049,L,300.8,309.7,8.9,1519,159.069308,35.8,5694.681227,14,501.2,0,No Failure
2871,M17730,M,300.8,309.7,8.9,1519,159.069308,39.7,6315.051529,16,635.2,0,No Failure
2872,M17731,M,300.7,309.6,8.9,1536,160.8495439,37.2,5983.603032,19,706.8,0,No Failure
2873,L50052,L,300.8,309.6,8.8,1680,175.9291886,28.7,5049.167713,22,631.4,0,No Failure
2874,H32287,H,300.6,309.4,8.8,1555,162.8392192,37.9,6171.606408,24,909.6,0,No Failure
2875,L50054,L,300.6,309.5,8.9,1471,154.0427598,49.6,7640.520885,29,1438.4,0,No Failure
2876,M17735,M,300.5,309.4,8.9,1877,196.5589804,23.8,4678.103733,31,737.8,0,No Failure
2877,M17736,M,300.5,309.3,8.8,1578,165.2477736,30.5,5040.057094,34,1037,0,No Failure
2878,M17737,M,300.5,309.4,8.9,1655,173.3111947,32.1,5563.289351,37,1187.7,0,No Failure
2879,H32292,H,300.5,309.4,8.9,1502,157.2890722,34.3,5395.015176,40,1372,0,No Failure
2880,M17739,M,300.6,309.4,8.8,1367,143.1519052,63.2,9047.200412,45,2844,1,Power Failure
2881,L50060,L,300.7,309.5,8.8,1541,161.3731426,37.2,6003.080906,48,1785.6,0,No Failure
2882,M17741,M,300.6,309.6,9,1588,166.2949711,37,6152.913932,50,1850,0,No Failure
2883,L50062,L,300.6,309.6,9,1684,176.3480676,32.8,5784.216618,53,1738.4,0,No Failure
2884,L50063,L,300.6,309.5,8.9,1437,150.4822881,40,6019.291524,55,2200,0,No Failure
2885,L50064,L,300.6,309.6,9,1409,147.550135,42.4,6256.125722,57,2416.8,0,No Failure
2886,M17745,M,300.5,309.5,9,1320,138.2300768,49.9,6897.68083,59,2944.1,0,No Failure
2887,H32300,H,300.5,309.5,9,1635,171.2167996,34.2,5855.614547,62,2120.4,0,No Failure
2888,M17747,M,300.5,309.5,9,1691,177.0811059,27.6,4887.438523,67,1849.2,0,No Failure
2889,M17748,M,300.6,309.6,9,1365,142.9424657,50,7147.123287,70,3500,0,No Failure
2890,M17749,M,300.7,309.7,9,1523,159.488187,38.2,6092.448745,73,2788.6,0,No Failure
2891,L50070,L,300.6,309.7,9.1,1593,166.8185699,32.4,5404.921665,76,2462.4,0,No Failure
2892,L50071,L,300.6,309.6,9,1682,176.1386281,30.7,5407.455883,78,2394.6,0,No Failure
2893,L50072,L,300.7,309.6,8.9,1329,139.1725546,54.3,7557.069712,80,4344,0,No Failure
2894,M17753,M,300.7,309.6,8.9,1568,164.200576,35.2,5779.860276,82,2886.4,0,No Failure
2895,L50074,L,300.7,309.6,8.9,1733,181.4793356,24.8,4500.687523,85,2108,0,No Failure
2896,M17755,M,300.7,309.6,8.9,1473,154.2521993,48.1,7419.530786,87,4184.7,0,No Failure
2897,M17756,M,300.7,309.5,8.8,1633,171.0073601,31.3,5352.530371,90,2817,0,No Failure
2898,M17757,M,300.6,309.5,8.9,1530,160.2212253,40.2,6440.893258,93,3738.6,0,No Failure
2899,M17758,M,300.6,309.5,8.9,1550,162.3156204,40.2,6525.087942,96,3859.2,0,No Failure
2900,L50079,L,300.6,309.4,8.8,1410,147.6548547,40.6,5994.787102,99,4019.4,0,No Failure
2901,L50080,L,300.5,309.3,8.8,1574,164.8288946,33.5,5521.767968,101,3383.5,0,No Failure
2902,L50081,L,300.6,309.4,8.8,1425,149.225651,40.3,6013.793737,103,4150.9,0,No Failure
2903,M17762,M,300.6,309.4,8.8,1541,161.3731426,35.2,5680.334621,105,3696,0,No Failure
2904,M17763,M,300.7,309.5,8.8,1733,181.4793356,26.7,4845.498261,108,2883.6,0,No Failure
2905,L50084,L,300.6,309.4,8.8,2496,261.3805088,13.5,3528.636869,111,1498.5,0,No Failure
2906,L50085,L,300.6,309.4,8.8,1552,162.5250599,36.4,5915.912182,113,4113.2,0,No Failure
2907,L50086,L,300.6,309.3,8.7,1409,147.550135,38.7,5710.190223,115,4450.5,0,No Failure
2908,M17767,M,300.6,309.4,8.8,1581,165.5619328,35.7,5910.561003,117,4176.9,0,No Failure
2909,L50088,L,300.7,309.5,8.8,1251,131.0044137,59.9,7847.164378,120,7188,0,No Failure
2910,L50089,L,300.7,309.6,8.9,1500,157.0796327,44.1,6927.211801,122,5380.2,0,No Failure
2911,L50090,L,300.6,309.5,8.9,1576,165.0383341,38.8,6403.487362,124,4811.2,0,No Failure
2912,M17771,M,300.7,309.5,8.8,1352,141.5811089,44,6229.568793,126,5544,0,No Failure
2913,L50092,L,300.7,309.6,8.9,1661,173.9395133,30.3,5270.367252,129,3908.7,0,No Failure
2914,L50093,L,300.7,309.6,8.9,1541,161.3731426,34.6,5583.510735,131,4532.6,0,No Failure
2915,H32328,H,300.6,309.6,9,1888,197.7108977,20.5,4053.073402,133,2726.5,0,No Failure
2916,L50095,L,300.5,309.5,9,1255,131.4232927,62.1,8161.386475,138,8569.8,0,No Failure
2917,L50096,L,300.6,309.6,9,1411,147.7595745,41.6,6146.798298,140,5824,0,No Failure
2918,L50097,L,300.6,309.5,8.9,1516,158.7551488,39,6191.450802,142,5538,0,No Failure
2919,M17778,M,300.6,309.5,8.9,1492,156.2418746,34,5312.223738,144,4896,0,No Failure
2920,L50099,L,300.6,309.6,9,1726,180.7462973,30,5422.38892,147,4410,0,No Failure
2921,L50100,L,300.7,309.7,9,1598,167.3421687,33.7,5639.431085,149,5021.3,0,No Failure
2922,L50101,L,300.8,309.8,9,1657,173.5206342,31.1,5396.491725,151,4696.1,0,No Failure
2923,L50102,L,300.8,309.7,8.9,1481,155.0899573,38.1,5908.927374,153,5829.3,0,No Failure
2924,M17783,M,300.7,309.7,9,1397,146.2934979,51.3,7504.856442,155,7951.5,0,No Failure
2925,L50104,L,300.8,309.7,8.9,1461,152.9955622,44.3,6777.703407,158,6999.4,0,No Failure
2926,M17785,M,300.7,309.6,8.9,1388,145.3510201,51.1,7427.437127,160,8176,0,No Failure
2927,L50106,L,300.7,309.7,9,1507,157.812671,52.4,8269.383959,163,8541.2,0,No Failure
2928,M17787,M,300.7,309.6,8.9,1421,148.806772,49.8,7410.577247,165,8217,0,No Failure
2929,M17788,M,300.8,309.7,8.9,1258,131.7374519,54.9,7232.386112,168,9223.2,0,No Failure
2930,M17789,M,300.8,309.7,8.9,1482,155.1946771,39,6052.592406,171,6669,0,No Failure
2931,H32344,H,300.7,309.6,8.9,1403,146.9218164,51.3,7537.089183,174,8926.2,0,No Failure
2932,L50111,L,300.8,309.7,8.9,1373,143.7802238,45.4,6527.62216,179,8126.6,0,No Failure
2933,L50112,L,300.9,309.7,8.8,1460,152.8908425,42.1,6436.704468,181,7620.1,0,No Failure
2934,M17793,M,300.8,309.7,8.9,1751,183.3642912,27.9,5115.863725,183,5105.7,0,No Failure
2935,M17794,M,300.8,309.6,8.8,1546,161.8967414,42.3,6848.232162,186,7867.8,0,No Failure
2936,M17795,M,300.8,309.7,8.9,1680,175.9291886,28.2,4961.203119,189,5329.8,0,No Failure
2937,M17796,M,300.9,309.7,8.8,1394,145.9793386,48.8,7123.791725,192,9369.6,0,No Failure
2938,L50117,L,300.7,309.6,8.9,1810,189.5427568,26,4928.111676,195,5070,0,No Failure
2939,L50118,L,300.7,309.5,8.8,1479,154.8805178,34.5,5343.377865,197,6796.5,0,No Failure
2940,L50119,L,300.9,309.7,8.8,1431,149.8539696,41.4,6203.95434,199,8238.6,0,No Failure
2941,L50120,L,300.9,309.7,8.8,2355,246.6150233,14.4,3551.256336,201,2894.4,0,No Failure
2942,M17801,M,300.7,309.6,8.9,1996,209.0206312,19.8,4138.608498,203,4019.4,1,Tool Wear Failure
2943,L50122,L,300.7,309.5,8.8,1461,152.9955622,49.9,7634.478555,0,0,0,No Failure
2944,H32357,H,300.7,309.5,8.8,2007,210.1725485,19.7,4140.399206,2,39.4,0,No Failure
2945,L50124,L,300.7,309.6,8.9,1505,157.6032315,34.9,5500.352778,7,244.3,0,No Failure
2946,H32359,H,300.7,309.6,8.9,1925,201.5855286,20.5,4132.503336,9,184.5,0,No Failure
2947,M17806,M,300.7,309.5,8.8,1622,169.8554428,30.5,5180.591006,14,427,0,No Failure
2948,L50127,L,300.7,309.5,8.8,1592,166.7138502,29,4834.701654,17,493,0,No Failure
2949,L50128,L,300.7,309.5,8.8,1850,193.731547,24.5,4746.422901,19,465.5,0,No Failure
2950,M17809,M,300.7,309.5,8.8,1470,153.93804,48.7,7496.782549,21,1022.7,0,No Failure
2951,M17810,M,300.7,309.5,8.8,1445,151.3200461,46.4,7021.250141,24,1113.6,0,No Failure
2952,L50131,L,300.7,309.5,8.8,1685,176.4527874,31.1,5487.681687,27,839.7,0,No Failure
2953,H32366,H,300.7,309.5,8.8,1667,174.5678318,30.5,5324.318869,29,884.5,0,No Failure
2954,L50133,L,300.7,309.5,8.8,1578,165.2477736,35.4,5849.771185,34,1203.6,0,No Failure
2955,H32368,H,300.6,309.4,8.8,1691,177.0811059,28,4958.270965,36,1008,0,No Failure
2956,M17815,M,300.7,309.5,8.8,1439,150.6917276,43.8,6600.29767,41,1795.8,0,No Failure
2957,M17816,M,300.8,309.6,8.8,1404,147.0265362,38.7,5689.92695,44,1702.8,0,No Failure
2958,L50137,L,300.8,309.6,8.8,1498,156.8701932,45.8,7184.654847,47,2152.6,0,No Failure
2959,M17818,M,300.8,309.5,8.7,1481,155.0899573,44.5,6901.503101,49,2180.5,0,No Failure
2960,M17819,M,300.7,309.4,8.7,1589,166.3996909,35,5823.989181,52,1820,0,No Failure
2961,L50140,L,300.7,309.5,8.8,1467,153.6238808,44.3,6805.537918,55,2436.5,0,No Failure
2962,L50141,L,300.6,309.4,8.8,1654,173.206475,32.8,5681.172379,57,1869.6,0,No Failure
2963,L50142,L,300.7,309.5,8.8,1508,157.9173907,39.9,6300.90389,59,2354.1,0,No Failure
2964,M17823,M,300.7,309.6,8.9,1439,150.6917276,43,6479.744288,61,2623,0,No Failure
2965,L50144,L,300.7,309.5,8.8,1692,177.1858257,30.3,5368.730518,64,1939.2,0,No Failure
2966,M17825,M,300.7,309.5,8.8,1838,192.4749099,24.9,4792.625257,66,1643.4,0,No Failure
2967,L50146,L,300.6,309.3,8.7,1601,167.6563279,40.2,6739.784383,69,2773.8,0,No Failure
2968,L50147,L,300.6,309.4,8.8,1369,143.3613448,51.6,7397.44539,71,3663.6,0,No Failure
2969,M17828,M,300.6,309.4,8.8,1312,137.3923187,45.2,6210.132806,73,3299.6,0,No Failure
2970,L50149,L,300.6,309.4,8.8,1468,153.7286005,44.1,6779.431283,76,3351.6,0,No Failure
2971,M17830,M,300.6,309.4,8.8,1452,152.0530844,39.4,5990.891527,78,3073.2,0,No Failure
2972,M17831,M,300.7,309.5,8.8,1393,145.8746189,43.9,6403.895769,81,3555.9,0,No Failure
2973,M17832,M,300.6,309.4,8.8,1432,149.9586893,44.2,6628.174068,84,3712.8,0,No Failure
2974,M17833,M,300.6,309.3,8.7,1510,158.1268302,46,7273.834191,87,4002,0,No Failure
2975,M17834,M,300.6,309.4,8.8,1521,159.2787475,37.2,5925.169408,90,3348,0,No Failure
2976,H32389,H,300.5,309.4,8.9,1360,142.418867,46.2,6579.751654,93,4296.6,0,No Failure
2977,M17836,M,300.5,309.3,8.8,1881,196.9778594,25.5,5022.935414,98,2499,0,No Failure
2978,L50157,L,300.4,309.3,8.9,1413,147.969014,50.3,7442.841403,101,5080.3,0,No Failure
2979,H32392,H,300.5,309.4,8.9,1642,171.9498379,36.2,6224.584132,103,3728.6,0,No Failure
2980,L50159,L,300.5,309.5,9,1542,161.4778624,38.5,6216.897702,108,4158,0,No Failure
2981,L50160,L,300.4,309.5,9.1,1447,151.5294857,39.3,5955.108786,110,4323,0,No Failure
2982,H32395,H,300.4,309.4,9,1530,160.2212253,40.4,6472.937503,112,4524.8,0,No Failure
2983,L50162,L,300.5,309.5,9,1795,187.9719604,27.7,5206.823304,117,3240.9,0,No Failure
2984,L50163,L,300.6,309.6,9,1290,135.0884841,57.4,7754.078988,119,6830.6,0,No Failure
2985,L50164,L,300.6,309.7,9.1,1639,171.6356786,30.4,5217.724631,121,3678.4,0,No Failure
2986,L50165,L,300.7,309.8,9.1,1596,167.1327292,31.5,5264.680969,123,3874.5,0,No Failure
2987,L50166,L,300.6,309.8,9.2,1455,152.3672437,48,7313.627698,125,6000,0,No Failure
2988,M17847,M,300.6,309.8,9.2,1659,173.7300737,28.9,5020.799131,127,3670.3,0,No Failure
2989,M17848,M,300.6,309.8,9.2,1532,160.4306648,42.5,6818.303256,130,5525,0,No Failure
2990,L50169,L,300.6,309.8,9.2,1502,157.2890722,42.4,6669.056661,133,5639.2,0,No Failure
2991,L50170,L,300.6,309.8,9.2,1688,176.7669466,28.6,5055.534674,135,3861,0,No Failure
2992,M17851,M,300.5,309.7,9.2,1341,140.4291916,50.9,7147.845853,137,6973.3,0,No Failure
2993,M17852,M,300.5,309.7,9.2,1685,176.4527874,29.4,5187.711949,140,4116,0,No Failure
2994,M17853,M,300.5,309.8,9.3,1370,143.4660645,55.9,8019.753006,143,7993.7,0,No Failure
2995,L50174,L,300.5,309.8,9.3,1461,152.9955622,52.5,8032.267017,146,7665,0,No Failure
2996,L50175,L,300.5,309.8,9.3,1550,162.3156204,37.4,6070.604204,148,5535.2,0,No Failure
2997,M17856,M,300.5,309.8,9.3,1508,157.9173907,37.8,5969.277369,150,5670,0,No Failure
2998,L50177,L,300.5,309.8,9.3,1345,140.8480706,62.7,8831.174029,153,9593.1,0,No Failure
2999,L50178,L,300.5,309.7,9.2,1616,169.2271243,34.5,5838.335787,155,5347.5,0,No Failure
3000,L50179,L,300.5,309.7,9.2,1395,146.0840584,61,8911.127562,157,9577,0,No Failure
3001,H32414,H,300.5,309.8,9.3,1324,138.6489558,72.8,10093.64398,159,11575.2,1,Power Failure
3002,L50181,L,300.5,309.8,9.3,1445,151.3200461,43.9,6642.950026,164,7199.6,0,No Failure
3003,M17862,M,300.5,309.8,9.3,1555,162.8392192,38.9,6334.445627,166,6457.4,0,No Failure
3004,M17863,M,300.6,309.9,9.3,1449,151.7389252,42.4,6433.730427,169,7165.6,0,No Failure
3005,M17864,M,300.5,309.9,9.4,1466,153.519161,53.2,8167.219365,172,9150.4,0,No Failure
3006,L50185,L,300.5,309.9,9.4,1503,157.3937919,37.4,5886.527819,175,6545,0,No Failure
3007,L50186,L,300.4,309.7,9.3,1488,155.8229956,35.7,5562.880944,177,6318.9,0,No Failure
3008,L50187,L,300.4,309.7,9.3,1314,137.6017582,50.2,6907.608263,179,8985.8,0,No Failure
3009,M17868,M,300.4,309.7,9.3,1547,162.0014612,38,6156.055524,181,6878,0,No Failure
3010,M17869,M,300.4,309.7,9.3,1466,153.519161,39.8,6110.062608,184,7323.2,0,No Failure
3011,L50190,L,300.3,309.6,9.3,1537,160.9542636,37.1,5971.40318,187,6937.7,0,No Failure
3012,M17871,M,300.2,309.5,9.3,1434,150.1681288,51.5,7733.658635,189,9733.5,0,No Failure
3013,L50192,L,300.4,309.6,9.2,1432,149.9586893,44.7,6703.153413,192,8582.4,0,No Failure
3014,L50193,L,300.5,309.6,9.1,1390,145.5604596,48.4,7045.126245,194,9389.6,0,No Failure
3015,L50194,L,300.5,309.7,9.2,1580,165.4572131,42.8,7081.56872,196,8388.8,0,No Failure
3016,L50195,L,300.5,309.7,9.2,1589,166.3996909,30.5,5075.190572,198,6039,0,No Failure
3017,L50196,L,300.5,309.8,9.3,1441,150.9011671,48.8,7363.976956,200,9760,0,No Failure
3018,L50197,L,300.5,309.8,9.3,1305,136.6592804,51.7,7065.284798,202,10443.4,0,No Failure
3019,M17878,M,300.5,309.8,9.3,1566,163.9911365,35.9,5887.281801,204,7323.6,0,No Failure
3020,L50199,L,300.5,309.8,9.3,1379,144.4085423,54.2,7826.942993,207,11219.4,1,Overstrain Failure
3021,L50200,L,300.4,309.6,9.2,1543,161.5825821,38.1,6156.29638,209,7962.9,0,No Failure
3022,L50201,L,300.5,309.8,9.3,1421,148.806772,49.6,7380.815892,211,10465.6,0,No Failure
3023,L50202,L,300.5,309.6,9.1,1760,184.306769,30.6,5639.787132,213,6517.8,0,No Failure
3024,L50203,L,300.4,309.5,9.1,1711,179.175501,29.2,5231.924629,215,6278,0,No Failure
3025,L50204,L,300.5,309.6,9.1,1465,153.4144413,41.6,6382.040756,217,9027.2,0,No Failure
3026,L50205,L,300.5,309.6,9.1,1366,143.0471855,50.2,7180.968712,219,10993.8,0,No Failure
3027,M17886,M,300.4,309.5,9.1,1888,197.7108977,21.9,4329.868659,221,4839.9,0,No Failure
3028,L50207,L,300.5,309.5,9,1777,186.0870048,23.6,4391.653314,0,0,0,No Failure
3029,L50208,L,300.5,309.5,9,1379,144.4085423,55.6,8029.114952,2,111.2,0,No Failure
3030,L50209,L,300.4,309.5,9.1,1525,159.6976266,51.3,8192.488242,4,205.2,0,No Failure
3031,M17890,M,300.4,309.6,9.2,1563,163.6769773,34,5565.017227,6,204,0,No Failure
3032,M17891,M,300.5,309.7,9.2,1389,145.4557399,43.3,6298.233536,9,389.7,0,No Failure
3033,M17892,M,300.6,309.8,9.2,1447,151.5294857,42.9,6500.614935,12,514.8,0,No Failure
3034,M17893,M,300.6,309.7,9.1,1934,202.5280064,22.8,4617.638546,15,342,0,No Failure
3035,H32448,H,300.6,309.7,9.1,1470,153.93804,43.8,6742.486153,18,788.4,0,No Failure
3036,M17895,M,300.6,309.7,9.1,1428,149.5398103,42.6,6370.395919,23,979.8,0,No Failure
3037,L50216,L,300.4,309.6,9.2,1319,138.125357,48.1,6643.829672,26,1250.6,0,No Failure
3038,L50217,L,300.5,309.7,9.2,1887,197.6061779,24.3,4801.830123,28,680.4,0,No Failure
3039,L50218,L,300.4,309.5,9.1,1349,141.2669497,50.4,7119.854263,30,1512,0,No Failure
3040,M17899,M,300.3,309.5,9.2,1665,174.3583923,31.4,5474.853517,32,1004.8,0,No Failure
3041,L50220,L,300.3,309.5,9.2,1474,154.356919,38.7,5973.612767,35,1354.5,0,No Failure
3042,L50221,L,300.4,309.5,9.1,1543,161.5825821,38.9,6285.562446,37,1439.3,0,No Failure
3043,M17902,M,300.2,309.4,9.2,1459,152.7861227,43.9,6707.310787,39,1712.1,0,No Failure
3044,L50223,L,300.3,309.5,9.2,1551,162.4203402,37.9,6155.730893,42,1591.8,0,No Failure
3045,L50224,L,300.2,309.4,9.2,1981,207.4498349,21.4,4439.426467,44,941.6,0,No Failure
3046,L50225,L,300.2,309.4,9.2,1526,159.8023463,35.3,5641.022825,46,1623.8,0,No Failure
3047,M17906,M,300.2,309.4,9.2,1501,157.1843524,40,6287.374097,48,1920,0,No Failure
3048,L50227,L,300.2,309.4,9.2,1558,163.1533785,38.3,6248.774396,51,1953.3,0,No Failure
3049,L50228,L,300.2,309.3,9.1,1532,160.4306648,43.2,6930.604721,53,2289.6,0,No Failure
3050,L50229,L,300.1,309.2,9.1,1326,138.8583953,55.9,7762.184297,55,3074.5,0,No Failure
3051,L50230,L,300.2,309.2,9,1431,149.8539696,51.3,7687.508639,57,2924.1,0,No Failure
