UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
810,L47989,L,296.9,307.6,10.7,1452,152.0530844,45.7,6948.825959,122,5575.4,0,No Failure
811,L47990,L,296.9,307.7,10.8,1550,162.3156204,39.7,6443.930131,124,4922.8,0,No Failure
812,L47991,L,296.8,307.6,10.8,1588,166.2949711,37.6,6252.690914,126,4737.6,0,No Failure
813,L47992,L,296.8,307.6,10.8,1338,140.1150324,44.4,6221.107436,128,5683.2,0,No Failure
814,L47993,L,296.8,307.6,10.8,1513,158.4409895,40,6337.63958,130,5200,0,No Failure
815,M15674,M,296.8,307.5,10.7,1470,153.93804,45.9,7065.756037,132,6058.8,0,No Failure
816,M15675,M,296.8,307.5,10.7,1516,158.7551488,36.7,5826.31396,135,4954.5,0,No Failure
817,L47996,L,296.8,307.6,10.8,1434,150.1681288,48.3,7253.120623,138,6665.4,0,No Failure
818,L47997,L,296.8,307.6,10.8,1368,143.256625,52,7449.3445,140,7280,0,No Failure
819,L47998,L,296.8,307.6,10.8,1304,136.5545607,48.7,6650.207105,142,6915.4,0,No Failure
820,L47999,L,296.8,307.6,10.8,1398,146.3982177,46.7,6836.796765,144,6724.8,0,No Failure
821,L48000,L,296.7,307.6,10.9,1516,158.7551488,37.4,5937.442564,146,5460.4,0,No Failure
822,L48001,L,296.7,307.6,10.9,1474,154.356919,41.7,6436.683524,148,6171.6,0,No Failure
823,M15682,M,296.7,307.6,10.9,1547,162.0014612,34.7,5621.450703,150,5205,0,No Failure
824,M15683,M,296.6,307.5,10.9,1482,155.1946771,39.9,6192.267616,153,6104.7,0,No Failure
825,L48004,L,296.6,307.4,10.8,1436,150.3775684,42.8,6436.159925,156,6676.8,0,No Failure
826,L48005,L,296.6,307.3,10.7,1474,154.356919,40,6174.276762,158,6320,0,No Failure
827,L48006,L,296.5,307.2,10.7,1481,155.0899573,38.2,5924.43637,160,6112,0,No Failure
828,L48007,L,296.5,307.3,10.8,1501,157.1843524,42.1,6617.461237,162,6820.2,0,No Failure
829,L48008,L,296.5,307.3,10.8,1566,163.9911365,37.2,6100.470278,164,6100.8,0,No Failure
830,L48009,L,296.5,307.3,10.8,1579,165.3524933,34.5,5704.66102,166,5727,0,No Failure
831,L48010,L,296.6,307.4,10.8,1631,170.7979206,35,5977.927221,168,5880,0,No Failure
832,M15691,M,296.6,307.4,10.8,1544,161.6873019,42.3,6839.372871,170,7191,0,No Failure
833,L48012,L,296.6,307.4,10.8,1521,159.2787475,38.6,6148.159655,173,6677.8,0,No Failure
834,L48013,L,296.6,307.4,10.8,1616,169.2271243,28,4738.35948,175,4900,0,No Failure
835,H30248,H,296.6,307.4,10.8,1333,139.5914336,50.2,7007.489965,177,8885.4,0,No Failure
836,M15695,M,296.7,307.4,10.7,1533,160.5353846,32.5,5217.399999,182,5915,0,No Failure
837,L48016,L,296.6,307.4,10.8,1368,143.256625,45.1,6460.873788,185,8343.5,0,No Failure
838,L48017,L,296.6,307.4,10.8,1465,153.4144413,47.8,7333.210292,187,8938.6,0,No Failure
839,H30252,H,296.6,307.4,10.8,1406,147.2359757,41.5,6110.292991,189,7843.5,0,No Failure
840,M15699,M,296.5,307.4,10.9,1565,163.8864168,43.5,7129.059129,194,8439,0,No Failure
841,L48020,L,296.6,307.5,10.9,1582,165.6666526,37.9,6278.766134,197,7466.3,0,No Failure
842,L48021,L,296.6,307.5,10.9,1439,150.6917276,45.5,6856.473607,199,9054.5,0,No Failure
843,M15702,M,296.6,307.5,10.9,1566,163.9911365,35,5739.689778,201,7035,0,No Failure
844,L48023,L,296.6,307.5,10.9,1485,155.5088364,42.7,6640.227312,204,8710.8,0,No Failure
845,L48024,L,296.5,307.5,11,1566,163.9911365,35.1,5756.088892,206,7230.6,0,No Failure
846,L48025,L,296.3,307.3,11,1439,150.6917276,41.5,6253.706696,208,8632,0,No Failure
847,M15706,M,296.4,307.4,11,1416,148.2831732,50,7414.158662,210,10500,0,No Failure
848,L48027,L,296.4,307.4,11,2833,296.6710663,5.6,1661.357971,213,1192.8,1,Power Failure
849,L48028,L,296.3,307.4,11.1,1465,153.4144413,47.1,7225.820183,215,10126.5,0,No Failure
850,H30263,H,296.4,307.4,11,1586,166.0855316,35.5,5896.036373,0,0,0,No Failure
851,L48030,L,296.3,307.3,11,1567,164.0958563,31.4,5152.609887,5,157,0,No Failure
852,M15711,M,296.2,307.2,11,1389,145.4557399,48.6,7069.148957,7,340.2,0,No Failure
853,M15712,M,296.3,307.3,11,1368,143.256625,49.5,7091.202938,10,495,0,No Failure
854,L48033,L,296.3,307.3,11,1444,151.2153264,49,7409.550993,13,637,0,No Failure
855,M15714,M,296.3,307.3,11,1498,156.8701932,41.6,6525.800036,15,624,0,No Failure
856,L48035,L,296.1,307.2,11.1,1615,169.1224045,30.8,5208.970059,18,554.4,0,No Failure
857,L48036,L,296.1,307.1,11,1898,198.7580952,22.7,4511.808761,20,454,0,No Failure
858,M15717,M,296.1,307.1,11,1350,141.3716694,53.3,7535.10998,22,1172.6,0,No Failure
859,M15718,M,296.2,307,10.8,1516,158.7551488,37.6,5969.193593,25,940,0,No Failure
860,H30273,H,296.2,307,10.8,1542,161.4778624,40.6,6556.001213,28,1136.8,0,No Failure
861,H30274,H,296.1,306.9,10.8,1541,161.3731426,32.6,5260.76445,33,1075.8,0,No Failure
862,M15721,M,296.1,306.9,10.8,1951,204.3082422,23.3,4760.382044,38,885.4,0,No Failure
863,H30276,H,296.1,306.8,10.7,1645,172.2639972,31,5340.183912,41,1271,0,No Failure
864,L48043,L,296,306.7,10.7,1416,148.2831732,44.2,6554.116258,46,2033.2,0,No Failure
865,M15724,M,296,306.7,10.7,2044,214.0471795,22.3,4773.252102,48,1070.4,0,No Failure
866,L48045,L,295.9,306.6,10.7,1414,148.0737337,50.2,7433.301434,51,2560.2,0,No Failure
867,L48046,L,295.9,306.6,10.7,1678,175.7197491,26.7,4691.717301,53,1415.1,0,No Failure
868,H30281,H,295.9,306.5,10.6,1594,166.9232897,33.2,5541.853217,55,1826,0,No Failure
869,M15728,M,295.8,306.5,10.7,1514,158.5457093,37.7,5977.173239,60,2262,0,No Failure
870,L48049,L,295.8,306.5,10.7,1358,142.2094275,49.2,6996.703831,63,3099.6,0,No Failure
871,L48050,L,295.8,306.4,10.6,1325,138.7536755,56.2,7797.956565,65,3653,0,No Failure
872,L48051,L,295.8,306.4,10.6,1339,140.2197521,53.2,7459.690812,67,3564.4,0,No Failure
873,M15732,M,295.8,306.4,10.6,1335,139.8008731,51.7,7227.705138,69,3567.3,0,No Failure
874,L48053,L,295.9,306.4,10.5,1892,198.1297767,21.7,4299.416154,72,1562.4,0,No Failure
875,L48054,L,295.9,306.4,10.5,1575,164.9336143,28.5,4700.608008,74,2109,0,No Failure
876,M15735,M,295.8,306.3,10.5,1444,151.2153264,45.5,6880.297351,76,3458,0,No Failure
877,L48056,L,295.7,306.3,10.6,1915,200.5383311,22.4,4492.058616,79,1769.6,0,No Failure
878,M15737,M,295.6,306.2,10.6,1584,165.8760921,33.6,5573.436695,81,2721.6,0,No Failure
879,M15738,M,295.7,306.3,10.6,1685,176.4527874,34.9,6158.202279,84,2931.6,0,No Failure
880,L48059,L,295.8,306.3,10.5,1337,140.0103126,54.6,7644.563068,87,4750.2,0,No Failure
881,M15740,M,295.8,306.3,10.5,1235,129.3288976,76.2,9854.861995,89,6781.8,1,Power Failure
882,L48061,L,295.7,306.2,10.5,1464,153.3097215,46.2,7082.909133,92,4250.4,0,No Failure
883,M15742,M,295.7,306.2,10.5,1739,182.1076542,25.9,4716.588243,94,2434.6,0,No Failure
884,L48063,L,295.7,306.3,10.6,1490,156.0324351,34.3,5351.912525,97,3327.1,0,No Failure
885,L48064,L,295.8,306.4,10.6,1356,141.9999879,48,6815.999421,99,4752,0,No Failure
886,L48065,L,295.7,306.2,10.5,1397,146.2934979,52,7607.261891,101,5252,0,No Failure
887,L48066,L,295.7,306.2,10.5,1458,152.681403,40.6,6198.86496,103,4181.8,0,No Failure
888,H30301,H,295.7,306.2,10.5,2161,226.2993908,16.5,3733.939948,105,1732.5,0,No Failure
889,M15748,M,295.6,306.1,10.5,1651,172.8923157,28.1,4858.274071,110,3091,0,No Failure
890,L48069,L,295.6,306.1,10.5,1389,145.4557399,46.2,6720.055182,113,5220.6,0,No Failure
891,L48070,L,295.6,306,10.4,1370,143.4660645,52.4,7517.621781,115,6026,0,No Failure
892,L48071,L,295.7,306.1,10.4,1408,147.4454152,47.9,7062.635388,117,5604.3,0,No Failure
893,L48072,L,295.7,306.1,10.4,1343,140.6386311,54.4,7650.741533,119,6473.6,0,No Failure
894,M15753,M,295.7,306.2,10.5,1423,149.0162115,42.5,6333.18899,121,5142.5,0,No Failure
895,L48074,L,295.6,306.2,10.6,1426,149.3303708,48.6,7257.456021,124,6026.4,0,No Failure
896,M15755,M,295.6,306.2,10.6,1435,150.2728486,51.6,7754.078988,126,6501.6,0,No Failure
897,L48076,L,295.5,306.1,10.6,1573,164.7241748,35.1,5781.818536,129,4527.9,0,No Failure
898,L48077,L,295.6,306.2,10.6,1612,168.8082453,31.2,5266.817252,131,4087.2,0,No Failure
899,L48078,L,295.6,306.2,10.6,1446,151.4247659,49.9,7556.095819,133,6636.7,0,No Failure
900,H30313,H,295.6,306.2,10.6,1329,139.1725546,55.3,7696.242267,135,7465.5,0,No Failure
901,L48080,L,295.6,306.2,10.6,1569,164.3052958,35.1,5767.115882,140,4914,0,No Failure
902,H30315,H,295.6,306.1,10.5,1256,131.5280124,62.3,8194.195174,142,8846.6,0,No Failure
903,L48082,L,295.6,306.1,10.5,1383,144.8274213,48.7,7053.095419,147,7158.9,0,No Failure
904,L48083,L,295.7,306.2,10.5,2270,237.7138441,14.6,3470.622124,149,2175.4,1,Power Failure
905,H30318,H,295.7,306.2,10.5,1458,152.681403,49.8,7603.533868,151,7519.8,0,No Failure
906,L48085,L,295.6,306.1,10.5,1474,154.356919,41.2,6359.505065,156,6427.2,0,No Failure
907,M15766,M,295.6,306.1,10.5,1462,153.100282,49.2,7532.533874,158,7773.6,0,No Failure
908,M15767,M,295.6,306.1,10.5,1669,174.7772713,29,5068.540868,161,4669,0,No Failure
909,M15768,M,295.5,306.1,10.6,1822,190.7993938,24.3,4636.42527,164,3985.2,0,No Failure
910,L48089,L,295.5,306,10.5,1456,152.4719635,39.2,5976.900967,167,6546.4,0,No Failure
911,L48090,L,295.5,306,10.5,1546,161.8967414,35.9,5812.093017,169,6067.1,0,No Failure
912,M15771,M,295.6,306.1,10.5,1490,156.0324351,42.7,6662.58498,171,7301.7,0,No Failure
913,L48092,L,295.6,306,10.4,1569,164.3052958,40.4,6637.93395,174,7029.6,0,No Failure
914,L48093,L,295.5,306,10.5,1621,169.750723,29.5,5007.64633,176,5192,0,No Failure
915,M15774,M,295.4,305.9,10.5,1518,158.9645883,40.6,6453.962284,178,7226.8,0,No Failure
916,M15775,M,295.4,305.8,10.4,1526,159.8023463,38.2,6104.449629,181,6914.2,0,No Failure
917,M15776,M,295.3,305.8,10.5,1589,166.3996909,36.2,6023.66881,184,6660.8,0,No Failure
918,L48097,L,295.3,305.7,10.4,1475,154.4616388,51,7877.543579,187,9537,0,No Failure
919,M15778,M,295.3,305.7,10.4,1473,154.2521993,38.5,5938.709673,189,7276.5,0,No Failure
920,L48099,L,295.4,305.8,10.4,1407,147.3406955,50.7,7470.173259,192,9734.4,0,No Failure
921,M15780,M,295.5,305.9,10.4,1518,158.9645883,44.1,7010.338343,194,8555.4,0,No Failure
922,H30335,H,295.5,305.9,10.4,1593,166.8185699,37.2,6205.6508,197,7328.4,0,No Failure
923,M15782,M,295.5,305.9,10.4,1380,144.5132621,52.4,7572.494932,202,10584.8,0,No Failure
924,M15783,M,295.5,306,10.5,1423,149.0162115,45.3,6750.434383,205,9286.5,0,No Failure
925,L48104,L,295.5,306,10.5,1800,188.4955592,27.6,5202.477434,208,5740.8,0,No Failure
926,H30339,H,295.6,306.1,10.5,1623,169.9601626,30.9,5251.769023,210,6489,0,No Failure
927,L48106,L,295.6,306.1,10.5,1372,143.675504,55.6,7988.358024,215,11954,1,Overstrain Failure
928,H30341,H,295.6,306,10.4,1396,146.1887781,52.4,7660.291975,0,0,0,No Failure
929,L48108,L,295.6,306,10.4,1949,204.0988027,21.9,4469.76378,5,109.5,0,No Failure
930,L48109,L,295.6,306,10.4,1419,148.5973325,51.1,7593.323692,7,357.7,0,No Failure
931,M15790,M,295.5,305.9,10.4,1453,152.1578042,47.3,7197.064138,9,425.7,0,No Failure
932,L48111,L,295.5,305.9,10.4,1542,161.4778624,36.2,5845.498619,12,434.4,0,No Failure
933,L48112,L,295.6,306,10.4,1363,142.7330262,50,7136.651311,14,700,0,No Failure
934,L48113,L,295.5,306,10.5,1597,167.2374489,37.2,6221.2331,16,595.2,0,No Failure
935,M15794,M,295.5,306,10.5,1326,138.8583953,50.8,7054.006481,18,914.4,0,No Failure
936,M15795,M,295.5,306,10.5,1641,171.8451182,36.6,6289.531324,21,768.6,0,No Failure
937,M15796,M,295.6,306.1,10.5,1418,148.4926128,46.2,6860.358709,24,1108.8,0,No Failure
938,L48117,L,295.6,306.2,10.6,1263,132.2610507,61.8,8173.732934,27,1668.6,0,No Failure
939,L48118,L,295.6,306.2,10.6,1823,190.9041136,25.8,4925.32613,29,748.2,0,No Failure
940,L48119,L,295.5,306.1,10.6,1488,155.8229956,40.7,6341.995922,31,1261.7,0,No Failure
941,L48120,L,295.6,306.2,10.6,1443,151.1106066,48.9,7389.308665,33,1613.7,0,No Failure
942,L48121,L,295.6,306.2,10.6,1650,172.7875959,28.2,4872.610206,35,987,0,No Failure
943,M15802,M,295.7,306.3,10.6,1462,153.100282,44.3,6782.342492,37,1639.1,0,No Failure
944,M15803,M,295.6,306.2,10.6,1477,154.6710783,45,6960.198524,40,1800,0,No Failure
945,M15804,M,295.7,306.3,10.6,1712,179.2802208,28.5,5109.486292,43,1225.5,0,No Failure
946,M15805,M,295.7,306.3,10.6,1347,141.0575101,50.4,7109.298511,46,2318.4,0,No Failure
947,L48126,L,295.6,306.2,10.6,1287,134.7743248,54.8,7385.633001,49,2685.2,0,No Failure
948,L48127,L,295.6,306.2,10.6,1428,149.5398103,44.5,6654.521559,51,2269.5,0,No Failure
949,M15808,M,295.6,306.3,10.7,1426,149.3303708,45.5,6794.531871,53,2411.5,0,No Failure
950,L48129,L,295.6,306.3,10.7,1636,171.3215194,32.7,5602.213684,56,1831.2,0,No Failure
951,L48130,L,295.6,306.2,10.6,1424,149.1209313,42.5,6337.63958,58,2465,0,No Failure
952,H30365,H,295.6,306.3,10.7,1509,158.0221105,35.8,5657.191555,60,2148,0,No Failure
953,L48132,L,295.5,306.2,10.7,1448,151.6342054,48.9,7414.912645,65,3178.5,0,No Failure
954,L48133,L,295.5,306.1,10.6,1650,172.7875959,32.8,5667.433147,67,2197.6,0,No Failure
955,H30368,H,295.6,306.2,10.6,1414,148.0737337,42.5,6293.133684,69,2932.5,0,No Failure
956,L48135,L,295.6,306.3,10.7,1911,200.119452,20.9,4182.496548,74,1546.6,0,No Failure
957,H30370,H,295.6,306.2,10.6,1632,170.9026404,32.2,5503.065019,76,2447.2,0,No Failure
958,M15817,M,295.7,306.4,10.7,1387,145.2463004,40.1,5824.376644,81,3248.1,0,No Failure
959,L48138,L,295.8,306.4,10.6,1399,146.5029374,47.6,6973.539821,84,3998.4,0,No Failure
960,L48139,L,295.8,306.5,10.7,1505,157.6032315,35.2,5547.633747,86,3027.2,0,No Failure
961,L48140,L,295.8,306.5,10.7,1534,160.6401044,37.9,6088.259955,88,3335.2,0,No Failure
962,L48141,L,295.8,306.5,10.7,1493,156.3465944,40.5,6332.037073,90,3645,0,No Failure
963,M15822,M,295.8,306.6,10.8,1480,154.9852376,43.2,6695.362263,92,3974.4,0,No Failure
964,L48143,L,295.8,306.6,10.8,1621,169.750723,31.6,5364.122848,95,3002,0,No Failure
965,L48144,L,295.7,306.5,10.8,1737,181.8982146,26.2,4765.733224,97,2541.4,0,No Failure
966,L48145,L,295.8,306.6,10.8,1508,157.9173907,46.5,7343.158669,99,4603.5,0,No Failure
967,M15826,M,295.8,306.5,10.7,1641,171.8451182,32.2,5533.412804,101,3252.2,0,No Failure
968,M15827,M,295.9,306.6,10.7,1532,160.4306648,38.6,6192.623663,104,4014.4,0,No Failure
969,L48148,L,295.9,306.7,10.8,1547,162.0014612,40.9,6625.859762,107,4376.3,0,No Failure
970,L48149,L,295.9,306.6,10.7,1412,147.8642942,41,6062.436063,109,4469,0,No Failure
971,L48150,L,295.8,306.5,10.7,1568,164.200576,35.1,5763.440219,111,3896.1,0,No Failure
972,L48151,L,295.9,306.6,10.7,1557,163.0486587,41.1,6701.299873,113,4644.3,0,No Failure
973,L48152,L,295.8,306.6,10.8,1644,172.1592774,35.2,6060.006565,115,4048,0,No Failure
974,L48153,L,295.9,306.6,10.7,1679,175.8244688,30.4,5345.063853,117,3556.8,0,No Failure
975,L48154,L,296,306.6,10.6,1511,158.23155,35.2,5569.75056,119,4188.8,0,No Failure
976,M15835,M,296,306.6,10.6,1628,170.4837613,36.8,6273.802417,121,4452.8,0,No Failure
977,M15836,M,296,306.6,10.6,1392,145.7698991,51.3,7477.995825,124,6361.2,0,No Failure
978,L48157,L,296,306.7,10.7,1917,200.7477706,21,4215.703182,127,2667,0,No Failure
979,M15838,M,296.2,306.8,10.6,1526,159.8023463,42.3,6759.639249,129,5456.7,0,No Failure
980,L48159,L,296.2,306.8,10.6,1389,145.4557399,53.3,7752.790935,132,7035.6,0,No Failure
981,L48160,L,296.1,306.7,10.6,1409,147.550135,42.8,6315.145776,134,5735.2,0,No Failure
982,L48161,L,296.2,306.8,10.6,1655,173.3111947,31.1,5389.978156,136,4229.6,0,No Failure
983,L48162,L,296.2,306.9,10.7,1516,158.7551488,39.1,6207.326317,138,5395.8,0,No Failure
984,L48163,L,296.2,306.9,10.7,1526,159.8023463,34.9,5577.101886,140,4886,0,No Failure
985,L48164,L,296.3,307.1,10.8,1419,148.5973325,48.6,7221.83036,142,6901.2,0,No Failure
986,L48165,L,296.4,307.2,10.8,1748,183.0501319,25.3,4631.168338,144,3643.2,0,No Failure
987,H30400,H,296.4,307.1,10.7,1638,171.5309589,32.5,5574.756164,146,4745,0,No Failure
988,M15847,M,296.3,307.1,10.8,1534,160.6401044,33.8,5429.635527,151,5103.8,0,No Failure
989,H30402,H,296.3,307.1,10.8,1774,185.7728456,25.9,4811.516701,154,3988.6,0,No Failure
990,M15849,M,296.2,307,10.8,2119,221.9011611,18.3,4060.791248,159,2909.7,0,No Failure
991,L48170,L,296.2,307,10.8,1414,148.0737337,48.3,7151.96134,162,7824.6,0,No Failure
992,M15851,M,296.1,307,10.9,1523,159.488187,42,6698.503856,164,6888,0,No Failure
993,L48172,L,296.1,307.1,11,1651,172.8923157,35.7,6172.255671,167,5961.9,0,No Failure
994,M15853,M,296.1,307.1,11,1485,155.5088364,36,5598.318109,169,6084,0,No Failure
995,M15854,M,296.2,307.2,11,1168,122.312674,63.4,7754.62353,172,10904.8,0,No Failure
996,L48175,L,296.3,307.3,11,1566,163.9911365,35.8,5870.882687,175,6265,0,No Failure
997,M15856,M,296.3,307.2,10.9,1286,134.6696051,51.1,6881.61682,177,9044.7,0,No Failure
998,M15857,M,296.3,307.2,10.9,1446,151.4247659,45.9,6950.396755,180,8262,0,No Failure
999,M15858,M,296.4,307.2,10.8,2071,216.8746129,19.4,4207.367489,183,3550.2,0,No Failure
1000,L48179,L,296.3,307.1,10.8,1560,163.362818,33.2,5423.645557,186,6175.2,0,No Failure
1001,L48180,L,296.3,307.1,10.8,1654,173.206475,29.6,5126.911659,188,5564.8,0,No Failure
1002,L48181,L,296.3,307.1,10.8,1662,174.044233,32.9,5726.055266,190,6251,0,No Failure
1003,L48182,L,296.3,307.2,10.9,1646,172.3687169,35,6032.905092,192,6720,0,No Failure
1004,L48183,L,296.2,307.1,10.9,1444,151.2153264,46.7,7061.755743,194,9059.8,0,No Failure
1005,H30418,H,296.3,307.2,10.9,1424,149.1209313,42,6263.079114,196,8232,0,No Failure
1006,L48185,L,296.2,307.2,11,1382,144.7227016,52,7525.580482,201,10452,0,No Failure
1007,L48186,L,296.2,307.1,10.9,1413,147.969014,53.4,7901.545347,203,10840.2,0,No Failure
1008,M15867,M,296.2,307.2,11,1633,171.0073601,31.1,5318.328899,0,0,0,No Failure
1009,L48188,L,296.2,307.1,10.9,1441,150.9011671,41.7,6292.578669,3,125.1,0,No Failure
1010,M15869,M,296.2,307.2,11,1385,145.0368608,44,6381.621877,5,220,0,No Failure
1011,M15870,M,296.2,307.2,11,1552,162.5250599,34.8,5655.872086,8,278.4,0,No Failure
1012,M15871,M,296.2,307.3,11.1,1451,151.9483647,42.8,6503.390008,11,470.8,0,No Failure
1013,M15872,M,296.1,307.1,11,1433,150.0634091,38.5,5777.44125,14,539,0,No Failure
1014,M15873,M,296.1,307.2,11.1,1619,169.5412835,29.7,5035.376121,17,504.9,0,No Failure
1015,L48194,L,296.2,307.2,11,1445,151.3200461,41.8,6325.177929,20,836,0,No Failure
1016,L48195,L,296.2,307.2,11,1356,141.9999879,43.6,6191.199474,22,959.2,0,No Failure
1017,M15876,M,296.3,307.2,10.9,1319,138.125357,68.3,9433.961883,24,1639.2,1,Power Failure
1018,L48197,L,296.3,307.2,10.9,1637,171.4262391,31.6,5417.069157,27,853.2,0,No Failure
1019,L48198,L,296.3,307.2,10.9,1291,135.1932039,58.6,7922.321746,29,1699.4,0,No Failure
1020,L48199,L,296.3,307.3,11,1398,146.3982177,52.7,7715.186071,31,1633.7,0,No Failure
1021,L48200,L,296.3,307.3,11,1372,143.675504,57.7,8290.076582,33,1904.1,0,No Failure
1022,M15881,M,296.3,307.2,10.9,1454,152.2625239,42.5,6471.157268,35,1487.5,0,No Failure
1023,L48202,L,296.2,307.2,11,1515,158.650429,36.5,5790.740659,38,1387,0,No Failure
1024,L48203,L,296.2,307.3,11.1,1881,196.9778594,24.3,4786.561983,40,972,0,No Failure
1025,L48204,L,296.2,307.3,11.1,1711,179.175501,29.9,5357.34748,42,1255.8,0,No Failure
1026,L48205,L,296.2,307.3,11.1,1475,154.4616388,37,5715.080636,44,1628,0,No Failure
1027,L48206,L,296.4,307.4,11,1512,158.3362697,36.8,5826.774726,46,1692.8,0,No Failure
1028,M15887,M,296.3,307.4,11.1,1335,139.8008731,50.5,7059.944091,48,2424,0,No Failure
1029,L48208,L,296.3,307.4,11.1,1472,154.1474795,39.9,6150.484433,51,2034.9,0,No Failure
1030,M15889,M,296.2,307.3,11.1,1477,154.6710783,35.2,5444.421957,53,1865.6,0,No Failure
1031,L48210,L,296.3,307.4,11.1,1760,184.306769,28.4,5234.31224,56,1590.4,0,No Failure
1032,L48211,L,296.4,307.5,11.1,1549,162.2109007,36.1,5855.813515,58,2093.8,0,No Failure
1033,L48212,L,296.3,307.4,11.1,1648,172.5781564,34,5867.657319,60,2040,0,No Failure
1034,H30447,H,296.4,307.5,11.1,1556,162.943939,38,6191.869681,62,2356,0,No Failure
1035,M15894,M,296.3,307.4,11.1,1958,205.0412805,19.1,3916.288458,67,1279.7,0,No Failure
1036,L48215,L,296.4,307.4,11,1403,146.9218164,48.4,7111.015915,70,3388,0,No Failure
1037,M15896,M,296.4,307.5,11.1,1684,176.3480676,31.4,5537.329323,72,2260.8,0,No Failure
1038,H30451,H,296.4,307.5,11.1,1596,167.1327292,35.1,5866.358794,75,2632.5,0,No Failure
1039,L48218,L,296.6,307.6,11,1498,156.8701932,41.1,6447.364939,80,3288,0,No Failure
1040,L48219,L,296.7,307.7,11,1524,159.5929068,36.8,5873.01897,82,3017.6,0,No Failure
1041,L48220,L,296.7,307.7,11,1502,157.2890722,43.9,6904.990269,84,3687.6,0,No Failure
1042,L48221,L,296.6,307.6,11,1809,189.438037,25.1,4754.894729,86,2158.6,0,No Failure
1043,L48222,L,296.6,307.6,11,1542,161.4778624,37.4,6039.272054,88,3291.2,0,No Failure
1044,L48223,L,296.5,307.6,11.1,1431,149.8539696,45.2,6773.399425,90,4068,0,No Failure
1045,L48224,L,296.5,307.6,11.1,1512,158.3362697,43.6,6903.461361,92,4011.2,0,No Failure
1046,H30459,H,296.4,307.5,11.1,1403,146.9218164,52.8,7757.471908,94,4963.2,0,No Failure
1047,L48226,L,296.4,307.5,11.1,1331,139.3819941,47.8,6662.459316,99,4732.2,0,No Failure
1048,M15907,M,296.6,307.7,11.1,1474,154.356919,52.6,8119.173942,101,5312.6,0,No Failure
1049,L48228,L,296.5,307.6,11.1,1607,168.2846465,33.5,5637.535657,104,3484,0,No Failure
1050,L48229,L,296.5,307.6,11.1,1415,148.1784535,44.2,6549.487644,106,4685.2,0,No Failure
1051,L48230,L,296.6,307.6,11,1671,174.9867108,28.8,5039.617271,108,3110.4,0,No Failure
1052,L48231,L,296.6,307.7,11.1,1556,162.943939,37.7,6142.986499,110,4147,0,No Failure
1053,L48232,L,296.7,307.7,11,1927,201.7949681,23.9,4822.899738,112,2676.8,0,No Failure
1054,M15913,M,296.7,307.7,11,1597,167.2374489,32.1,5368.322111,114,3659.4,0,No Failure
1055,H30468,H,296.8,307.8,11,1627,170.3790416,30.5,5196.560768,117,3568.5,0,No Failure
1056,L48235,L,296.8,307.8,11,1480,154.9852376,39.4,6106.418361,122,4806.8,0,No Failure
1057,L48236,L,296.8,307.8,11,1565,163.8864168,39.5,6473.513462,124,4898,0,No Failure
1058,L48237,L,296.8,307.8,11,1573,164.7241748,36.4,5995.959963,126,4586.4,0,No Failure
1059,L48238,L,296.7,307.8,11.1,1605,168.075207,31.3,5260.753978,128,4006.4,0,No Failure
1060,M15919,M,296.7,307.9,11.2,1874,196.2448211,21.3,4180.014689,130,2769,0,No Failure
1061,H30474,H,296.7,307.9,11.2,1424,149.1209313,53.8,8022.706103,133,7155.4,0,No Failure
1062,L48241,L,296.7,307.9,11.2,1420,148.7020523,50.1,7449.972819,138,6913.8,0,No Failure
1063,L48242,L,296.8,307.9,11.1,1372,143.675504,49,7040.099697,140,6860,0,No Failure
1064,M15923,M,296.8,307.8,11,1664,174.2536725,32.8,5715.520459,142,4657.6,0,No Failure
1065,M15924,M,296.8,307.9,11.1,1409,147.550135,44.3,6536.470979,145,6423.5,0,No Failure
1066,L48245,L,296.8,307.9,11.1,1718,179.9085393,25.2,4533.69519,148,3729.6,0,No Failure
1067,M15926,M,296.9,307.8,10.9,1544,161.6873019,40.3,6515.998267,150,6045,0,No Failure
1068,L48247,L,296.9,307.8,10.9,1466,153.519161,45.7,7015.825658,153,6992.1,0,No Failure
1069,L48248,L,296.8,307.8,11,1394,145.9793386,47.7,6963.214453,155,7393.5,0,No Failure
1070,M15929,M,296.9,307.8,10.9,1840,192.6843494,24.6,4740.034996,157,3862.2,0,No Failure
1071,M15930,M,296.9,307.8,10.9,1477,154.6710783,37.2,5753.764113,160,5952,0,No Failure
1072,L48251,L,296.9,307.8,10.9,1425,149.225651,49.1,7326.979466,163,8003.3,0,No Failure
1073,M15932,M,297,307.9,10.9,1414,148.0737337,46.2,6841.006499,165,7623,0,No Failure
1074,L48253,L,297,307.8,10.8,1414,148.0737337,47.5,7033.502353,168,7980,0,No Failure
1075,L48254,L,297,307.9,10.9,1595,167.0280094,31.7,5294.787898,170,5389,0,No Failure
1076,H30489,H,296.9,307.8,10.9,1345,140.8480706,54.5,7676.21985,172,9374,0,No Failure
1077,L48256,L,296.9,307.7,10.8,1653,173.1017552,35.9,6214.353012,177,6354.3,0,No Failure
1078,L48257,L,296.8,307.6,10.8,1547,162.0014612,36.5,5913.053333,179,6533.5,0,No Failure
