UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
8368,L55547,L,298.9,309.8,10.9,1390,145.5604596,49.9,7263.466935,21,1047.9,0,No Failure
8369,L55548,L,298.9,309.8,10.9,1534,160.6401044,42.1,6762.948393,23,968.3,0,No Failure
8370,L55549,L,298.8,309.7,10.9,1953,204.5176817,20.6,4213.064244,25,515,0,No Failure
8371,L55550,L,298.8,309.8,11,1634,171.1120799,33.6,5749.365883,27,907.2,0,No Failure
8372,L55551,L,298.7,309.7,11,1881,196.9778594,21.7,4274.419549,29,629.3,0,No Failure
8373,M23232,M,298.8,309.7,10.9,1448,151.6342054,44.8,6793.212403,31,1388.8,0,No Failure
8374,M23233,M,298.7,309.7,11,1362,142.6283065,50.5,7202.729477,34,1717,0,No Failure
8375,L55554,L,298.8,309.7,10.9,1225,128.2817,63.4,8133.059781,37,2345.8,0,No Failure
8376,M23235,M,298.8,309.6,10.8,1384,144.9321411,48.2,6985.7292,39,1879.8,0,No Failure
8377,L55556,L,298.8,309.8,11,1334,139.6961533,49.3,6887.020359,42,2070.6,0,No Failure
8378,L55557,L,298.8,309.7,10.9,1336,139.9055928,50.3,7037.25132,44,2213.2,0,No Failure
8379,M23238,M,298.8,309.9,11.1,1331,139.3819941,61.6,8585.930834,46,2833.6,0,No Failure
8380,L55559,L,298.8,309.9,11.1,1629,170.5884811,31.9,5441.772547,49,1563.1,0,No Failure
8381,L55560,L,298.9,310,11.1,1776,185.9822851,25.7,4779.744727,51,1310.7,0,No Failure
8382,H37795,H,298.8,310,11.2,1530,160.2212253,38.3,6136.47293,53,2029.9,0,No Failure
8383,L55562,L,298.9,310,11.1,1719,180.0132591,27.3,4914.361972,58,1583.4,0,No Failure
8384,M23243,M,298.8,309.9,11.1,1495,156.5560339,35.2,5510.772393,60,2112,0,No Failure
8385,L55564,L,298.8,309.7,10.9,1450,151.8436449,43.1,6544.461096,63,2715.3,0,No Failure
8386,H37799,H,298.8,309.8,11,1563,163.6769773,38.8,6350.666717,65,2522,0,No Failure
8387,M23246,M,298.9,309.9,11,1501,157.1843524,37.1,5831.539475,70,2597,0,No Failure
8388,L55567,L,298.8,309.9,11.1,1351,141.4763892,47.2,6677.685569,73,3445.6,0,No Failure
8389,L55568,L,298.9,309.9,11,1365,142.9424657,46.5,6646.824657,75,3487.5,0,No Failure
8390,L55569,L,298.8,309.9,11.1,1525,159.6976266,39.7,6339.995774,77,3056.9,0,No Failure
8391,M23250,M,298.8,309.8,11,1288,134.8790446,61.9,8349.01286,79,4890.1,0,No Failure
8392,L55571,L,298.6,309.6,11,1423,149.0162115,42.7,6362.992233,82,3501.4,0,No Failure
8393,M23252,M,298.5,309.6,11.1,1502,157.2890722,39.4,6197.189444,84,3309.6,0,No Failure
8394,L55573,L,298.5,309.5,11,1428,149.5398103,43.5,6504.981749,87,3784.5,0,No Failure
8395,M23254,M,298.6,309.5,10.9,1566,163.9911365,38.1,6248.062301,89,3390.9,0,No Failure
8396,M23255,M,298.5,309.5,11,1483,155.2993968,44.8,6957.412979,92,4121.6,0,No Failure
8397,H37810,H,298.6,309.6,11,1593,166.8185699,33.3,5555.058378,95,3163.5,0,No Failure
8398,L55577,L,298.5,309.6,11.1,1724,180.5368578,26.4,4766.173047,100,2640,0,No Failure
8399,L55578,L,298.5,309.7,11.2,2617,274.0515991,12.1,3316.02435,102,1234.2,1,Power Failure
8400,L55579,L,298.6,309.7,11.1,1294,135.5073631,59.4,8049.13737,104,6177.6,0,No Failure
8401,L55580,L,298.6,309.6,11,1533,160.5353846,40.7,6533.790153,106,4314.2,0,No Failure
8402,H37815,H,298.5,309.4,10.9,1671,174.9867108,31.8,5564.577404,108,3434.4,0,No Failure
8403,L55582,L,298.5,309.5,11,1370,143.4660645,52.4,7517.621781,113,5921.2,0,No Failure
8404,L55583,L,298.5,309.6,11.1,1462,153.100282,45.1,6904.822718,115,5186.5,0,No Failure
8405,L55584,L,298.4,309.5,11.1,1545,161.7920217,36.6,5921.587993,117,4282.2,0,No Failure
8406,M23265,M,298.4,309.5,11.1,1484,155.4041166,41.7,6480.351662,119,4962.3,0,No Failure
8407,M23266,M,298.4,309.5,11.1,1344,140.7433509,45.3,6375.673795,122,5526.6,0,No Failure
8408,L55587,L,298.4,309.5,11.1,1357,142.1047077,50.1,7119.445856,125,6262.5,0,No Failure
8409,M23268,M,298.5,309.6,11.1,1572,164.619455,33,5432.442017,127,4191,0,No Failure
8410,L55589,L,298.5,309.6,11.1,1861,194.8834643,26.9,5242.365189,130,3497,0,No Failure
8411,L55590,L,298.5,309.5,11,1548,162.1061809,44.5,7213.725051,132,5874,0,No Failure
8412,L55591,L,298.6,309.8,11.2,1496,156.6607537,37.7,5906.110413,134,5051.8,0,No Failure
8413,M23272,M,298.6,309.7,11.1,1314,137.6017582,49.7,6838.807384,136,6759.2,0,No Failure
8414,M23273,M,298.6,309.7,11.1,1422,148.9114918,49.7,7400.901141,139,6908.3,0,No Failure
8415,L55594,L,298.6,309.8,11.2,1842,192.8937889,20.1,3877.165158,142,2854.2,0,No Failure
8416,M23275,M,298.7,309.9,11.2,1434,150.1681288,53,7958.910829,144,7632,0,No Failure
8417,M23276,M,298.8,310.1,11.3,1585,165.9808119,31.3,5195.199411,147,4601.1,0,No Failure
8418,H37831,H,298.8,310.1,11.3,1704,178.4424627,30.7,5478.183606,150,4605,0,No Failure
8419,L55598,L,298.9,310.2,11.3,1971,206.4026373,23.2,4788.541186,155,3596,0,No Failure
8420,L55599,L,299,310.3,11.3,1431,149.8539696,39.9,5979.173386,157,6264.3,0,No Failure
8421,L55600,L,298.9,310.4,11.5,1546,161.8967414,37.7,6103.507151,159,5994.3,0,No Failure
8422,L55601,L,298.9,310.3,11.4,1496,156.6607537,36.3,5686.785358,161,5844.3,0,No Failure
8423,H37836,H,298.9,310.3,11.4,1243,130.1666556,63,8200.499304,163,10269,0,No Failure
8424,L55603,L,299,310.4,11.4,1452,152.0530844,46.2,7024.852501,168,7761.6,0,No Failure
8425,L55604,L,299.1,310.6,11.5,1380,144.5132621,44.7,6459.742814,170,7599,0,No Failure
8426,L55605,L,299.2,310.6,11.4,1567,164.0958563,38.4,6301.280881,172,6604.8,0,No Failure
8427,L55606,L,299.1,310.5,11.4,1628,170.4837613,35.9,6120.367032,174,6246.6,0,No Failure
8428,L55607,L,299.1,310.4,11.3,1505,157.6032315,46.1,7265.50897,176,8113.6,0,No Failure
8429,M23288,M,299,310.3,11.3,1827,191.3229926,28,5357.043793,178,4984,0,No Failure
8430,L55609,L,299,310.3,11.3,1577,165.1430538,40,6605.722153,181,7240,0,No Failure
8431,L55610,L,298.9,310.2,11.3,1304,136.5545607,57.2,7810.920871,183,10467.6,0,No Failure
8432,H37845,H,298.9,310.1,11.2,1324,138.6489558,54.6,7570.232986,185,10101,0,No Failure
8433,L55612,L,298.8,310,11.2,1537,160.9542636,39.9,6422.075118,190,7581,0,No Failure
8434,M23293,M,298.8,310.1,11.3,1501,157.1843524,48.7,7654.877964,192,9350.4,0,No Failure
8435,M23294,M,298.7,309.9,11.2,1654,173.206475,29.1,5040.308422,195,5674.5,0,No Failure
8436,M23295,M,298.7,310,11.3,1519,159.069308,38.1,6060.540636,198,7543.8,0,No Failure
8437,L55616,L,298.7,309.9,11.2,1371,143.5707843,51.3,7365.181233,201,10311.3,0,No Failure
8438,L55617,L,298.7,309.8,11.1,1181,123.6740308,65.9,8150.118629,203,13377.7,1,Overstrain Failure
8439,L55618,L,298.6,309.8,11.2,1469,153.8333203,42.8,6584.066108,205,8774,0,No Failure
8440,L55619,L,298.6,309.8,11.2,1637,171.4262391,34.6,5931.347874,207,7162.2,0,No Failure
8441,L55620,L,298.6,309.8,11.2,1370,143.4660645,56,8034.099613,0,0,0,No Failure
8442,L55621,L,298.6,309.9,11.3,1630,170.6932008,30.6,5223.211946,2,61.2,0,No Failure
8443,L55622,L,298.6,310,11.4,1517,158.8598685,39,6195.534872,4,156,0,No Failure
8444,M23303,M,298.6,309.9,11.3,1668,174.6725515,32.3,5641.923415,6,193.8,0,No Failure
8445,M23304,M,298.6,309.9,11.3,1818,190.3805148,24.9,4740.474819,9,224.1,0,No Failure
8446,M23305,M,298.6,310,11.4,1541,161.3731426,36.9,5954.668963,12,442.8,0,No Failure
8447,L55626,L,298.5,309.9,11.4,1482,155.1946771,42.1,6533.695905,15,631.5,0,No Failure
8448,L55627,L,298.6,310.1,11.5,1439,150.6917276,49.9,7519.517208,17,848.3,0,No Failure
8449,L55628,L,298.5,310,11.5,1492,156.2418746,41.2,6437.165235,19,782.8,0,No Failure
8450,L55629,L,298.4,309.9,11.5,1725,180.6415776,27.8,5021.835857,21,583.8,0,No Failure
8451,L55630,L,298.4,310,11.6,1559,163.2580982,44.2,7216.007942,23,1016.6,0,No Failure
8452,L55631,L,298.5,310,11.5,1435,150.2728486,42.5,6386.596065,25,1062.5,0,No Failure
8453,M23312,M,298.6,310,11.4,1512,158.3362697,37.5,5937.610115,27,1012.5,0,No Failure
8454,L55633,L,298.6,309.9,11.3,1564,163.781697,37.1,6076.300959,30,1113,0,No Failure
8455,L55634,L,298.6,310,11.4,1522,159.3834673,40.3,6423.153732,32,1289.6,0,No Failure
8456,L55635,L,298.6,309.9,11.3,1356,141.9999879,59.5,8448.999283,34,2023,0,No Failure
8457,L55636,L,298.6,309.9,11.3,1556,162.943939,38.6,6289.636044,36,1389.6,0,No Failure
8458,L55637,L,298.6,309.9,11.3,1393,145.8746189,45.5,6637.295159,38,1729,0,No Failure
8459,L55638,L,298.7,309.9,11.2,1753,183.5737307,26.8,4919.775983,40,1072,0,No Failure
8460,L55639,L,298.7,309.9,11.2,1651,172.8923157,29.5,5100.323313,42,1239,0,No Failure
8461,L55640,L,298.7,309.9,11.2,1372,143.675504,54.7,7859.05007,44,2406.8,0,No Failure
8462,L55641,L,298.7,309.9,11.2,1446,151.4247659,43.3,6556.692364,46,1991.8,0,No Failure
8463,M23322,M,298.7,309.8,11.1,1501,157.1843524,44.7,7026.140554,48,2145.6,0,No Failure
8464,M23323,M,298.7,309.9,11.2,1411,147.7595745,45.1,6663.956809,51,2300.1,0,No Failure
8465,H37878,H,298.6,309.7,11.1,1672,175.0914306,27.5,4815.01434,54,1485,0,No Failure
8466,M23325,M,298.7,309.8,11.1,1475,154.4616388,40.5,6255.696371,59,2389.5,0,No Failure
8467,L55646,L,298.7,309.8,11.1,1469,153.8333203,38.4,5907.199498,62,2380.8,0,No Failure
8468,L55647,L,298.6,309.8,11.2,1704,178.4424627,28.3,5049.921695,64,1811.2,0,No Failure
8469,H37882,H,298.6,309.7,11.1,1463,153.2050017,39.1,5990.315568,66,2580.6,0,No Failure
8470,M23329,M,298.6,309.7,11.1,1280,134.0412866,64.1,8592.046468,71,4551.1,0,No Failure
8471,L55650,L,298.7,309.9,11.2,1464,153.3097215,38,5825.769417,74,2812,0,No Failure
8472,L55651,L,298.6,309.8,11.2,1332,139.4867138,46.4,6472.183521,76,3526.4,0,No Failure
8473,L55652,L,298.5,309.7,11.2,1634,171.1120799,37.8,6468.036619,78,2948.4,0,No Failure
8474,M23333,M,298.6,309.8,11.2,1430,149.7492498,43.1,6454.192667,80,3448,0,No Failure
8475,M23334,M,298.5,309.7,11.2,1523,159.488187,44.6,7113.173142,83,3701.8,0,No Failure
8476,M23335,M,298.5,309.7,11.2,1557,163.0486587,37.7,6146.934434,86,3242.2,0,No Failure
8477,L55656,L,298.5,309.6,11.1,1585,165.9808119,32.2,5344.582142,89,2865.8,0,No Failure
8478,H37891,H,298.5,309.6,11.1,1579,165.3524933,33.5,5539.308527,91,3048.5,0,No Failure
8479,M23338,M,298.5,309.7,11.2,1354,141.7905484,60.8,8620.865345,96,5836.8,0,No Failure
8480,L55659,L,298.6,309.7,11.1,1627,170.3790416,33.4,5690.659989,99,3306.6,0,No Failure
8481,L55660,L,298.4,309.6,11.2,1477,154.6710783,35.6,5506.290388,101,3595.6,0,No Failure
8482,M23341,M,298.3,309.4,11.1,1595,167.0280094,29,4843.812273,103,2987,0,No Failure
8483,L55662,L,298.4,309.5,11.1,1520,159.1740278,38.1,6064.530458,106,4038.6,0,No Failure
8484,L55663,L,298.3,309.4,11.1,1618,169.4365638,31.5,5337.251759,108,3402,0,No Failure
8485,L55664,L,298.4,309.5,11.1,1397,146.2934979,50.3,7358.562944,110,5533,0,No Failure
8486,L55665,L,298.4,309.5,11.1,1450,151.8436449,47.9,7273.310592,112,5364.8,0,No Failure
8487,M23346,M,298.5,309.5,11,1501,157.1843524,40.2,6318.810968,114,4582.8,0,No Failure
8488,L55667,L,298.4,309.4,11,1392,145.7698991,50.1,7303.071946,117,5861.7,0,No Failure
8489,L55668,L,298.4,309.4,11,1385,145.0368608,43.2,6265.592388,119,5140.8,0,No Failure
8490,L55669,L,298.4,309.4,11,1461,152.9955622,46.3,7083.694531,121,5602.3,0,No Failure
8491,M23350,M,298.5,309.6,11.1,1364,142.837746,58.7,8384.575689,123,7220.1,0,No Failure
8492,L55671,L,298.5,309.5,11,1579,165.3524933,38.6,6382.606243,126,4863.6,0,No Failure
8493,M23352,M,298.4,309.5,11.1,1514,158.5457093,38.8,6151.573519,128,4966.4,0,No Failure
8494,M23353,M,298.3,309.5,11.2,1560,163.362818,36.9,6028.087984,131,4833.9,0,No Failure
8495,L55674,L,298.3,309.5,11.2,1542,161.4778624,36.7,5926.23755,134,4917.8,0,No Failure
8496,L55675,L,298.3,309.4,11.1,1668,174.6725515,27.1,4733.626147,136,3685.6,0,No Failure
8497,M23356,M,298.3,309.4,11.1,1816,190.1710753,22.6,4297.866302,138,3118.8,0,No Failure
8498,M23357,M,298.3,309.4,11.1,1509,158.0221105,34.2,5404.356178,141,4822.2,0,No Failure
8499,L55678,L,298.4,309.6,11.2,1479,154.8805178,37.8,5854.483574,144,5443.2,0,No Failure
8500,L55679,L,298.4,309.6,11.2,1655,173.3111947,30.2,5233.998081,146,4409.2,0,No Failure
8501,L55680,L,298.3,309.5,11.2,1711,179.175501,30.3,5429.017681,148,4484.4,0,No Failure
8502,L55681,L,298.4,309.7,11.3,1581,165.5619328,34.6,5728.442876,150,5190,0,No Failure
8503,H37916,H,298.6,309.8,11.2,1279,133.9365668,55.9,7487.054084,152,8496.8,0,No Failure
8504,L55683,L,298.5,309.8,11.3,1468,153.7286005,40.9,6287.499761,157,6421.3,0,No Failure
8505,L55684,L,298.4,309.7,11.3,1419,148.5973325,41.3,6137.069833,159,6566.7,0,No Failure
8506,L55685,L,298.4,309.7,11.3,1530,160.2212253,38.6,6184.539298,161,6214.6,0,No Failure
8507,L55686,L,298.4,309.6,11.2,1710,179.0707813,27.3,4888.632328,163,4449.9,1,No Failure
8508,L55687,L,298.4,309.7,11.3,1518,158.9645883,39.8,6326.790613,165,6567,0,No Failure
8509,M23368,M,298.4,309.7,11.3,1679,175.8244688,33.3,5854.954813,167,5561.1,0,No Failure
8510,M23369,M,298.4,309.7,11.3,1870,195.8259421,22.5,4406.083697,170,3825,0,No Failure
8511,L55690,L,298.3,309.7,11.4,1484,155.4041166,44.3,6884.402365,173,7663.9,0,No Failure
8512,L55691,L,298.4,309.7,11.3,1457,152.5766832,44.2,6743.889398,175,7735,0,No Failure
8513,H37926,H,298.3,309.6,11.3,1546,161.8967414,36.2,5860.662039,177,6407.4,0,No Failure
8514,M23373,M,298.2,309.5,11.3,1478,154.7757981,36.5,5649.316629,182,6643,0,No Failure
8515,L55694,L,298.2,309.4,11.2,1447,151.5294857,47.1,7137.038774,185,8713.5,0,No Failure
8516,L55695,L,298.2,309.4,11.2,1443,151.1106066,45.4,6860.421541,187,8489.8,0,No Failure
8517,L55696,L,298.3,309.6,11.3,1527,159.9070661,30.9,4941.128341,189,5840.1,0,No Failure
8518,M23377,M,298.3,309.6,11.3,1469,153.8333203,54.8,8430.065951,191,10466.8,0,No Failure
8519,M23378,M,298.3,309.6,11.3,1681,176.0339084,27.1,4770.518916,194,5257.4,0,No Failure
8520,L55699,L,298.3,309.6,11.3,1420,148.7020523,44.1,6557.760505,197,8687.7,0,No Failure
8521,M23380,M,298.3,309.5,11.2,1543,161.5825821,49.9,8062.970849,199,9930.1,0,No Failure
8522,L55701,L,298.4,309.5,11.1,1376,144.094383,50.4,7262.356905,202,10180.8,0,No Failure
8523,H37936,H,298.3,309.4,11.1,1631,170.7979206,29.8,5089.778034,0,0,0,No Failure
8524,H37937,H,298.3,309.3,11,1529,160.1165056,41.7,6676.858283,5,208.5,0,No Failure
8525,L55704,L,298.3,309.4,11.1,1468,153.7286005,46.2,7102.261344,10,462,0,No Failure
8526,L55705,L,298.3,309.4,11.1,1378,144.3038226,52.3,7547.08992,12,627.6,0,No Failure
8527,L55706,L,298.3,309.3,11,1401,146.7123769,51.9,7614.372362,14,726.6,0,No Failure
8528,L55707,L,298.4,309.3,10.9,1531,160.3259451,37.4,5996.190346,16,598.4,0,No Failure
8529,L55708,L,298.4,309.3,10.9,1512,158.3362697,35.8,5668.438457,18,644.4,0,No Failure
8530,M23389,M,298.5,309.4,10.9,1522,159.3834673,47.4,7554.77635,20,948,0,No Failure
8531,M23390,M,298.5,309.3,10.8,1615,169.1224045,31.8,5378.092464,23,731.4,0,No Failure
8532,L55711,L,298.6,309.3,10.7,1449,151.7389252,46.5,7055.86002,26,1209,0,No Failure
8533,L55712,L,298.6,309.4,10.8,1315,137.706478,55.5,7642.709528,28,1554,0,No Failure
8534,M23393,M,298.6,309.4,10.8,1465,153.4144413,41.1,6305.333535,30,1233,0,No Failure
8535,M23394,M,298.6,309.5,10.9,1404,147.0265362,43.3,6366.249017,33,1428.9,0,No Failure
8536,L55715,L,298.6,309.5,10.9,1547,162.0014612,44.8,7257.66546,36,1612.8,0,No Failure
8537,M23396,M,298.6,309.5,10.9,1426,149.3303708,45.4,6779.598834,38,1725.2,0,No Failure
8538,L55717,L,298.6,309.5,10.9,1730,181.1651764,30.2,5471.188326,41,1238.2,0,No Failure
8539,L55718,L,298.5,309.4,10.9,1548,162.1061809,37.7,6111.403021,43,1621.1,0,No Failure
8540,L55719,L,298.5,309.4,10.9,1517,158.8598685,40.2,6386.166714,45,1809,0,No Failure
8541,L55720,L,298.6,309.5,10.9,1687,176.6622269,29.3,5176.203248,47,1377.1,0,No Failure
8542,L55721,L,298.5,309.5,11,1738,182.0029344,25.2,4586.473947,49,1234.8,0,No Failure
8543,H37956,H,298.4,309.4,11,1512,158.3362697,35.3,5589.270322,51,1800.3,0,No Failure
8544,M23403,M,298.5,309.4,10.9,1365,142.9424657,48.7,6961.298081,56,2727.2,0,No Failure
8545,H37958,H,298.5,309.4,10.9,2011,210.5914275,21,4422.419978,59,1239,0,No Failure
8546,L55725,L,298.4,309.3,10.9,1806,189.1238777,27.6,5219.819026,64,1766.4,0,No Failure
8547,L55726,L,298.4,309.3,10.9,1716,179.6990998,28.4,5103.454434,66,1874.4,0,No Failure
8548,M23407,M,298.4,309.4,11,1666,174.463112,24.3,4239.453622,68,1652.4,0,No Failure
8549,L55728,L,298.5,309.4,10.9,1578,165.2477736,36.3,5998.494181,71,2577.3,0,No Failure
8550,L55729,L,298.3,309.3,11,1558,163.1533785,37.2,6069.305679,73,2715.6,0,No Failure
8551,L55730,L,298.3,309.2,10.9,1456,152.4719635,45.5,6937.474337,75,3412.5,0,No Failure
8552,M23411,M,298.2,309.1,10.9,1457,152.5766832,49,7476.257477,77,3773,0,No Failure
8553,L55732,L,298.2,309.1,10.9,1467,153.6238808,44.5,6836.262694,80,3560,0,No Failure
8554,M23413,M,298.1,309,10.9,1661,173.9395133,38.2,6644.489406,82,3132.4,0,No Failure
8555,L55734,L,298.1,309,10.9,1592,166.7138502,33.9,5651.59952,85,2881.5,0,No Failure
8556,L55735,L,298.2,309,10.8,1596,167.1327292,37.2,6217.337525,87,3236.4,0,No Failure
8557,L55736,L,298.2,309,10.8,1489,155.9277154,40.6,6330.665244,89,3613.4,0,No Failure
8558,L55737,L,298.3,309,10.7,1471,154.0427598,48.3,7440.265297,91,4395.3,0,No Failure
8559,M23418,M,298.3,309,10.7,1505,157.6032315,41.3,6509.013459,93,3840.9,0,No Failure
8560,L55739,L,298.3,309,10.7,1519,159.069308,40,6362.772321,96,3840,0,No Failure
8561,L55740,L,298.3,309,10.7,1408,147.4454152,45.4,6694.02185,98,4449.2,0,No Failure
8562,L55741,L,298.2,308.9,10.7,1332,139.4867138,44.4,6193.210094,100,4440,0,No Failure
8563,L55742,L,298.1,308.9,10.8,1351,141.4763892,52.4,7413.362792,102,5344.8,0,No Failure
8564,L55743,L,298,308.9,10.9,1500,157.0796327,36.7,5764.822519,104,3816.8,0,No Failure
8565,M23424,M,298,308.7,10.7,1614,169.0176848,30.7,5188.842922,106,3254.2,0,No Failure
8566,L55745,L,298,308.8,10.8,1489,155.9277154,36.5,5691.361611,109,3978.5,0,No Failure
8567,M23426,M,297.9,308.7,10.8,1751,183.3642912,26.6,4877.490146,111,2952.6,0,No Failure
8568,L55747,L,298,308.7,10.7,1511,158.23155,45.8,7247.004989,114,5221.2,0,No Failure
8569,L55748,L,297.9,308.6,10.7,1691,177.0811059,29.6,5241.600735,116,3433.6,0,No Failure
8570,L55749,L,297.9,308.6,10.7,1757,183.9926097,27.5,5059.796768,118,3245,0,No Failure
8571,H37984,H,297.9,308.7,10.8,1545,161.7920217,35.9,5808.333578,120,4308,0,No Failure
8572,L55751,L,297.9,308.6,10.7,2262,236.8760861,15.7,3718.954551,125,1962.5,0,No Failure
8573,M23432,M,297.7,308.5,10.8,1559,163.2580982,35.2,5746.685058,127,4470.4,0,No Failure
8574,L55753,L,297.6,308.4,10.8,1626,170.2743218,32.4,5516.888027,130,4212,0,No Failure
8575,L55754,L,297.6,308.3,10.7,1424,149.1209313,53.9,8037.618197,132,7114.8,0,No Failure
8576,M23435,M,297.6,308.3,10.7,1648,172.5781564,29.1,5022.024352,134,3899.4,0,No Failure
8577,L55756,L,297.6,308.3,10.7,1523,159.488187,39.5,6299.783388,137,5411.5,0,No Failure
8578,L55757,L,297.6,308.3,10.7,1502,157.2890722,43.2,6794.887919,139,6004.8,0,No Failure
8579,L55758,L,297.5,308.2,10.7,1489,155.9277154,40.7,6346.258016,141,5738.7,0,No Failure
8580,M23439,M,297.4,308.1,10.7,1620,169.6460033,31.2,5292.955303,143,4461.6,0,No Failure
8581,L55760,L,297.5,308.1,10.6,1631,170.7979206,30.6,5226.41637,146,4467.6,0,No Failure
8582,M23441,M,297.5,308,10.5,1429,149.6445301,45.8,6853.719477,148,6778.4,0,No Failure
8583,M23442,M,297.5,308.1,10.6,1334,139.6961533,72,10058.12304,151,10872,1,Power Failure
8584,L55763,L,297.4,308,10.6,1423,149.0162115,38,5662.616038,154,5852,0,No Failure
8585,L55764,L,297.4,307.9,10.5,1390,145.5604596,47.7,6943.233924,156,7441.2,0,No Failure
8586,M23445,M,297.4,307.9,10.5,1338,140.1150324,48.5,6795.579069,158,7663,0,No Failure
8587,H38000,H,297.3,307.9,10.6,1461,152.9955622,37.5,5737.333584,161,6037.5,0,No Failure
8588,M23447,M,297.4,307.9,10.5,1627,170.3790416,34.3,5844.001126,166,5693.8,0,No Failure
8589,L55768,L,297.3,307.8,10.5,1385,145.0368608,44.4,6439.636621,169,7503.6,0,No Failure
8590,M23449,M,297.3,307.8,10.5,1538,161.0589834,48,7730.831202,171,8208,0,No Failure
8591,L55770,L,297.4,307.9,10.5,1557,163.0486587,35.5,5788.227385,174,6177,0,No Failure
8592,L55771,L,297.4,307.9,10.5,1606,168.1799267,33.4,5617.209553,176,5878.4,0,No Failure
8593,M23452,M,297.5,308,10.5,1430,149.7492498,44.5,6663.841617,178,7921,0,No Failure
8594,M23453,M,297.4,308,10.6,1601,167.6563279,34.6,5800.908947,181,6262.6,0,No Failure
8595,L55774,L,297.4,308,10.6,1356,141.9999879,51.9,7369.799374,184,9549.6,0,No Failure
8596,M23455,M,297.5,308.2,10.7,1624,170.0648823,30.9,5255.004864,186,5747.4,0,No Failure
8597,L55776,L,297.5,308.2,10.7,1327,138.963115,56.5,7851.416,189,10678.5,0,No Failure
8598,L55777,L,297.6,308.3,10.7,1410,147.6548547,47,6939.778172,191,8977,0,No Failure
8599,L55778,L,297.6,308.3,10.7,1478,154.7757981,42.3,6547.016258,193,8163.9,0,No Failure
8600,L55779,L,297.6,308.4,10.8,1460,152.8908425,40.3,6161.500952,195,7858.5,0,No Failure
8601,L55780,L,297.5,308.3,10.8,1435,150.2728486,40.3,6055.995798,197,7939.1,0,No Failure
8602,H38015,H,297.4,308.2,10.8,1359,142.3141472,46.9,6674.533504,199,9333.1,0,No Failure
8603,L55782,L,297.4,308.1,10.7,1729,181.0604566,31.7,5739.616474,204,6466.8,0,No Failure
8604,H38017,H,297.3,308,10.7,1384,144.9321411,49.1,7116.168127,206,10114.6,0,No Failure
8605,L55784,L,297.4,308.2,10.8,1297,135.8215224,52.1,7076.301317,211,10993.1,0,No Failure
8606,L55785,L,297.5,308.4,10.9,1633,171.0073601,33.3,5694.545092,213,7092.9,0,No Failure
8607,M23466,M,297.5,308.4,10.9,1505,157.6032315,37.2,5862.84021,215,7998,0,No Failure
8608,L55787,L,297.5,308.4,10.9,1433,150.0634091,50,7503.170454,218,10900,0,No Failure
8609,L55788,L,297.4,308.4,11,1369,143.3613448,50.6,7254.084045,220,11132,1,Overstrain Failure
8610,L55789,L,297.4,308.3,10.9,1475,154.4616388,40.5,6255.696371,222,8991,1,Tool Wear Failure
8611,L55790,L,297.4,308.3,10.9,1561,163.4675377,38.3,6260.806696,0,0,0,No Failure
8612,L55791,L,297.4,308.3,10.9,1472,154.1474795,45.5,7013.710319,2,91,0,No Failure
8613,L55792,L,297.5,308.4,10.9,1441,150.9011671,44.5,6715.101937,4,178,0,No Failure
8614,M23473,M,297.5,308.5,11,1401,146.7123769,50.5,7408.975035,6,303,0,No Failure
8615,L55794,L,297.5,308.5,11,1691,177.0811059,33.1,5861.384606,9,297.9,0,No Failure
8616,L55795,L,297.6,308.6,11,1382,144.7227016,47.1,6816.439244,11,518.1,0,No Failure
8617,L55796,L,297.6,308.6,11,1355,141.8952682,46.4,6583.940444,13,603.2,0,No Failure
8618,L55797,L,297.6,308.6,11,1529,160.1165056,45.3,7253.277703,15,679.5,0,No Failure
8619,L55798,L,297.7,308.7,11,1829,191.5324321,24.9,4769.15756,17,423.3,0,No Failure
8620,H38033,H,297.6,308.6,11,1480,154.9852376,39.8,6168.412456,19,756.2,0,No Failure
8621,L55800,L,297.6,308.5,10.9,1475,154.4616388,42.4,6549.173485,24,1017.6,0,No Failure
8622,M23481,M,297.6,308.5,10.9,1431,149.8539696,52.6,7882.3188,26,1367.6,0,No Failure
8623,L55802,L,297.5,308.3,10.8,1437,150.4822881,42.3,6365.400787,29,1226.7,0,No Failure
8624,M23483,M,297.5,308.3,10.8,1476,154.5663586,45.6,7048.22595,31,1413.6,0,No Failure
8625,H38038,H,297.5,308.4,10.9,1490,156.0324351,39.7,6194.487675,34,1349.8,0,No Failure
8626,L55805,L,297.4,308.3,10.9,1632,170.9026404,33.5,5725.238452,39,1306.5,0,No Failure
8627,L55806,L,297.4,308.2,10.8,1402,146.8170967,49.7,7296.809705,41,2037.7,0,No Failure
8628,L55807,L,297.4,308.3,10.9,1347,141.0575101,45.8,6460.433965,43,1969.4,0,No Failure
8629,L55808,L,297.5,308.4,10.9,1747,182.9454122,31,5671.307778,45,1395,0,No Failure
8630,H38043,H,297.5,308.5,11,1557,163.0486587,39.1,6375.202556,47,1837.7,0,No Failure
8631,L55810,L,297.4,308.4,11,1371,143.5707843,57.4,8240.963017,52,2984.8,0,No Failure
